name,type,price,state,position,area
蓝润东悦荟,商业类,12000元/平,在售,成华-东客站西广场300米（成华区锦绣大道）,--
和雅嘉御,商业类,20000元/平,在售,高新-永丰路7号（衣冠庙地铁口B出口）,--
城南优品道,商业类,8800元/平,在售,双流-双流区优品道  优品时代,--
梦魔方广场,商业类,13500元/平,在售,成华-中环路锦绣大道段与金马河路交叉口东100米,--
成都文儒德,住宅,42000元/平,在售,高新-近慈路66号（石室中学后门石羊派出所旁）,建面 185~213m²
望江名门,商业类,1700万/套,在售,锦江-三官堂街与龙舟路交汇处,--
中粮御嶺湾,别墅,800万/套,在售,龙泉驿-同安镇阳光城阳光大道138号,建面 450m²
伊泰天骄,住宅,27000元/平,在售,锦江-通宝街88号,建面 370m²
美洲花园棕榈湾,住宅,19000元/平,在售,高新-南三环路南五段188号（蓝天立交桥旁边）,建面 90~105m²
棕榈泉费尔蒙公寓,住宅,350万/套,在售,高新-天府大道中段199号,建面 89~129m²
恒大广场,住宅,29000元/平,在售,青羊-提督街99号（近四川国际大厦E区）,建面 219m²
九龙仓擎天半岛,住宅,30000元/平,在售,锦江-东大街锦东路（牛市口派出所旁）,建面 240m²
润富国际花园,商业类,24000元/平,在售,高新-交子大道998号,--
新鸿基悦城,住宅,381万/套,在售,天府新区-天府大道南段海昌南路99号,建面 272m²
阿玛尼艺术公寓,住宅,320万/套,在售,锦江-顺江路335号（望江公园和川大旁）,建面 160~192m²
俊发星雅俊园,商业类,12000元/平,在售,锦江-牡丹街39号,--
雅居乐富春山居,住宅,16500元/平,在售,天府新区-万安镇麓山大道二段19号,建面 286~410m²
新景鼎南川宇,商业类,13000元/平,在售,高新-中和中柏大道（格林君典旁）,--
泽瑞西园,别墅,875万/套,在售,金牛-金泉路12号,建面 372m²
亚特兰蒂斯黄金时代,别墅,425万/套,在售,新津-天府新城南（成雅高速邓双出口下行500米）,建面 330m²
蓝润ISC,商业类,17500元/平,在售,天府新区-天府大道与华府大道交汇处,--
锦巷兰台,别墅,350万/套,在售,郫都-犀浦镇金粮路与全兴路交汇处,建面 154m²
观城,商业类,16000元/平,在售,成华-双成五路66号,--
锦城南府猫先生,商业类,19500元/平,在售,高新-高新区天府三街855号（大源中央公园旁）,--
龙湖小院青城,别墅,140万/套,在售,都江堰-青城山大三路2号,建面 85m²
乐古浪,住宅,5800元/平,在售,温江-寿安镇（陈家桅杆附近）,建面 58~115m²
和贵南山上,别墅,700万/套,在售,天府新区-天府大道南段2859号,建面 560m²
瑞升橄榄山,别墅,13000元/平,在售,双流-胜利镇燕杨路2号（维也纳森林别墅旁）,建面 290~331m²
明信鹭湾,商业类,12000元/平,在售,成华-御风一路9号,--
外滩新天地,住宅,9500元/平,在售,都江堰-玉沿路与N17县道交叉口南100米,建面 48~123m²
青龙广场,商业类,10400元/平,在售,成华-东丽街与东紫路交汇处（动物园东大门）,--
金科星耀天都,商业类,12600元/平,在售,成华-成华区圣地亚家居斜对面,--
大源欢乐颂,商业类,17000元/平,在售,高新-天府三街1599号（天府三街与南华路交汇处）,--
明都汇,商业类,45万/套,在售,新都-斑竹园镇南华路和竹韵大道交汇处,--
美好庄园,别墅,15000元/平,在售,新津-芝芝路888号,建面 753m²
青城山居,住宅,37万/套,在售,崇州-街子古镇三街路209号,建面 41~64m²
西蜀祥瑞府,住宅,19万/套,在售,郫都-古城镇马街（古城小学旁）,建面 52~76m²
香悦城,住宅,23000元/平,在售,高新-益州大道中段699号（天府一街与天府二街之间）,建面 71~87m²
成都棕榈泉国际中心,写字楼,21000元/平,在售,高新-天府大道中段199号（地铁1号线世纪城站出口）,--
北城鑫街,商铺,40000元/平,在售,成华-驷马桥洪山路28号,--
IMC国际广场,商铺,20000元/平,在售,高新-天府大道与天府一街交汇处（地铁1号线世纪城北行500米）,建面 85m²
海亮樾金沙,商铺,22000元/平,在售,青羊-西三环蜀鑫路与清波路交汇处（华润金悦湾对面）,--
蓝润锦江春天,商业类,18500元/平,在售,锦江-成龙路与银杏大道交汇处,--
百维广场,商铺,13000元/平,在售,郫都-红光镇高店路西段226号,--
时代锦绣,商铺,50000元/平,在售,武侯-武侯大道文昌段与新机场路的交汇处（中天物流园旁）,--
汇都商贸城,商业类,7900元/平,在售,双流-双楠大道中段888号（双楠大道和星空路交汇处）,--
青城神韵二期,住宅,10000元/平,在售,崇州-街子古镇金鱼街1号（青城神韵一期旁）,建面 59m²
海亮彩悦府,底商,30000元/平,在售,龙泉驿-驿都大道北海亮彩悦府,--
神仙树缤纷,底商,20000元/平,在售,高新-新义西街96号,--
电建地产美立方,底商,13000元/平,在售,成华-东三环二段与龙潭E线交汇处（三环路内侧）,--
西锦国际二期,底商,24000元/平,在售,金牛-花牌坊北街99号,--
北大资源公园1898,商铺,30000元/平,在售,双流-金河路与西安路交汇处（凤翔湖旁）,--
中铁瑞景汇中心,底商,30000元/平,在售,金牛-五块石玉居庵东路116号（红旗连锁旁）,--
晶楠天地,底商,40000元/平,在售,武侯-晋吉南路82号,--
万辰乐居,底商,14000元/平,在售,新津-花源镇花源大道290号,--
龙湖世纪峰景,底商,48000元/平,在售,高新-世纪城新会展中心418号（天鹅湖畔）,--
邦泰华府公馆,底商,23000元/平,在售,双流-双华路三段(四川现代职业技术学院对面),--
东原亲亲里,底商,32000元/平,在售,金牛-金科北路地铁2号线站口20米（交警六分局旁）,--
东原时光道,底商,40000元/平,在售,青羊-光华大道东4路78号（万家湾公交站旁边）,--
金阳不夜都,底商,38000元/平,在售,武侯-西三环路三段草金立交内侧万顺二路155号,--
鞋都风尚中心,商铺,35000元/平,在售,武侯-成双大道中段鞋都南二路139号,--
万茂UIC,底商,37000元/平,在售,武侯-聚龙路1251号,--
和信天骄府,商业类,23万/套,在售,新都-南二路北侧(党校旁),--
金美国际,底商,30000元/平,在售,金牛-长青路88号,--
鼎犀名城,底商,30000元/平,在售,郫都-国宁东路666号(成都外国语学校旁),--
华宇西城雅郡,商铺,43000元/平,在售,金牛-金泉街道高家社区2组（金科路小学旁）,--
洛森堡,底商,28000元/平,在售,天府新区-麓山大道630号,--
林溪康城,底商,17000元/平,在售,龙泉驿-阳光城幸福大道,--
桔子国际,底商,60000元/平,在售,金牛-西一环三段5号（地铁中医附院战D出口200米处）,--
城置尚豪庭,商铺,70000元/平,在售,青羊-草市街38号,--
台州商人大厦,商铺,40000元/平,在售,成华-昭觉寺横路80号,--
龙湖时代天街,底商,30000元/平,在售,高新西-高新西区合作路89号,--
佳年华广场一期,商铺,30000元/平,在售,成华-峨眉山路369号,--
领地海纳时代,底商,25000元/平,在售,成华-致力东街领地海纳时代,--
华都九龙广场,商铺,30000元/平,在售,新都-蓉都大道南四段,--
宇众悦城,商铺,22000元/平,在售,郫都-红光镇红光广场路四段216号（技师学院旁）,--
中冶中央公园,底商,27500元/平,在售,郫都-西梨路一段（中铁奥维尔旁）,--
城市春天,底商,40000元/平,在售,高新-益州大道北段388号,--
置信学府杏林一期,底商,25000元/平,在售,温江-芙蓉大道二段八一路99号,--
朗基少帅府,底商,35500元/平,在售,郫都-犀浦镇万福新街45号,--
永立星城都,商业类,18000元/平,在售,成华-二环路与府青路交汇处（原512建材市场旁）,--
华霖金贸商厦,底商,60000元/平,在售,金牛-商贸大道二段189号,--
佳乐国际城一期,底商,13000元/平,在售,新都-蜀龙路南段777号（三原外国语学校对面）,--
北京街,底商,45000元/平,在售,天府新区-华阳街道府河路与南湖路交汇处,--
银海中心,底商,36000元/平,在售,金牛-一环路北四段108号（一环以内）,--
融创观玺台花园,底商,30000元/平,在售,青羊-西货站路207号,--
龙湖九里晴川,底商,20000元/平,在售,高新-雅和南四路216号,--
合能橙中心,底商,27000元/平,在售,郫都-犀浦镇银河西街99号（地铁2号线天河路站D出口）,--
洲际亚洲湾,商铺,28000元/平,在售,温江-光华大道三段江浦路288号,--
朗基御今缘,底商,40000元/平,在售,高新-天府四街1999号,--
名著司南,底商,40000元/平,在售,高新-天府大道南段1355号（地铁1号线南延线广都站口）,--
洲际银海湾,底商,34000元/平,在售,温江-光华大道三段江浦路888号（江安河畔）,--
洲际春天广场,底商,30000元/平,在售,温江-温泉大道177号（新城西站附近）,--
汇富大厦,底商,50000元/平,在售,成华-二环路东二段6号附13,--
心怡中丝园,商铺,173万/套,在售,天府新区-万东路369号,--
金恒德时代金悦,底商,30000元/平,在售,温江-政通东路369号（温泉大道与花土路交汇处）,--
千禧河畔B区,底商,32000元/平,在售,温江-光华大道三段清泉北街,--
中国华商金融中心,写字楼,22000元/平,在售,高新-金融城交子大道（天府国际金融中心旁）,--
华府幸福城,商铺,30000元/平,在售,龙泉驿-阳光城幸福大道333号,--
锦江逸家,底商,55000元/平,在售,锦江-茶花街106号,--
百悦城云景,底商,30000元/平,在售,龙泉驿-大面街道天鹅西湖南路899号,--
峨眉山与湖,住宅,14000元/平,在售,峨眉山市-名山路南段188号,建面 86m²
黑龙滩国际社区,别墅,400万/套,在售,仁寿县-黑龙滩风景区与省道106线交汇处,建面 313m²
桂溪欧苑,别墅,7800元/平,在售,郫都-友爱镇平安路6号（成灌高速石家桥出口500米）,建面 340~380m²
康怡城邦,别墅,6700元/平,在售,崇州-道明镇白塔湖大道159号,建面 52~220m²
天府逸家二期,底商,27000元/平,在售,龙泉驿-三圣乡成龙大道二段北大附小正对门（川师成龙校区旁）,--
荣盛花语城,底商,20000元/平,在售,青羊-光华东一路75号,--
海上海南苑,底商,30000元/平,在售,成华-和美东路221号,--
泰业城中城大厦,写字楼,15000元/平,在售,青羊-青龙巷28号,--
华宇广场,底商,45000元/平,在售,锦江-东大路与静康路交汇处,--
皇冠湖壹号,底商,30000元/平,在售,龙泉驿-龙泉驿龙工北路南侧,--
积家御景,底商,30000元/平,在售,温江-南熏大道二段875号（南熏大道和柳林路交汇处）,--
仁美大源印象,底商,46000元/平,在售,高新-天府四街134号,--
成发紫东阳光,底商,36000元/平,在售,成华-经华北路19号附6号（双桥子北京华联对面）,--
上城南苑,住宅,6800元/平,在售,仁寿县-仁寿文林镇富强街126号,建面 92~102m²
中铁二局玛塞城,底商,35000元/平,在售,成华-府青路二段177号,--
鹭湖宫十一区,底商,25000元/平,在售,温江-万春镇春江西路,--
金祥广场,底商,18000元/平,在售,双流-九江街道万家社区,--
公园1号,底商,25000元/平,在售,郫都-红光镇幸福路北一段（思源学校对面）,--
海伦春天,底商,40000元/平,在售,天府新区-牧华路三段1789号,--
西环广场,写字楼,12000元/平,在售,青羊-光华东三路489号,--
德商华府天骄,底商,40000元/平,在售,双流-公兴镇藕塘村5组,--
戛纳湾金棕榈,底商,40500元/平,在售,天府新区-剑南大道南端（丽景雅筑旁）,--
南湖逸家二期,底商,35000元/平,在售,双流-剑南大道延线（南湖公园以西）,--
蜀镇,底商,35000元/平,在售,双流-草金路（永康森林公园旁、江安河畔）,--
金隅大成珑熙郡,底商,43500元/平,在售,武侯-聚龙路168号（武侯万达广场旁）,--
幸福公社二期,住宅,12000元/平,在售,大邑-青霞镇分水2组12号,建面 49~87m²
花桥雅苑,底商,18000元/平,在售,新津-花桥龚巷村一组,--
海伦国际二期,底商,25000元/平,在售,新都-电子路172号,--
海伦国际一期,底商,25000元/平,在售,新都-博海路83号,--
中筑西府兰庭,商铺,42000元/平,在售,武侯-福锦路一段669号,--
荣盛紫提东郡,底商,26000元/平,在售,成华-万科路东段荣盛紫提东郡,--
招商依云上城,底商,17000元/平,在售,龙泉驿-龙泉驿区西河镇成洛大道(西南食品城旁),--
华润国际社区,底商,23000元/平,在售,龙泉驿-成龙大道二段与金枫路交汇处（川师成龙校区西侧）,--
中信城右岸,底商,37000元/平,在售,双流-南湖西侧（剑南大道旁边）,--
华润凯旋天地,底商,37000元/平,在售,锦江-中环锦绣大道菱窠路口华润凯旋天地,--
山水峨眉,住宅,51万/套,在售,峨眉山市-峨眉山市绥山镇佛光南路,建面 120~131m²
亿通新天地,底商,40000元/平,在售,武侯-武侯区沙堰街40号,--
华侨凤凰国际城,底商,35000元/平,在售,郫都-望丛西路299号,--
五岳合福地广场,底商,16000元/平,在售,新都-花都大道433号,--
珠江御景湾,底商,40000元/平,在售,温江-燎原路228号,--
中铁银杏广场,底商,22000元/平,在售,郫都-红光镇广场路北三段（成都技师学院旁）,--
中铁瑞景颐城,底商,52000元/平,在售,青羊-培风村10组成飞大道383号,--
重百汉正广场,底商,21600元/平,在售,郫都-郫县郫筒镇杜鹃路政府旁,--
金科东方雅郡,底商,9400元/平,在售,龙泉驿-成龙大道车城西三路,--
润扬双铁广场,底商,75000元/平,在售,郫都-天府路88号,--
龙城国际,底商,50000元/平,在售,郫都-老成灌路洪高路88号,--
元益花园,底商,41000元/平,在售,青羊-成温大道与武青路交汇处,建面 86m²
中房北极星花园,底商,80000元/平,在售,金牛-花圃路1号（第四人民医院对面）,--
花样年龙年中心,底商,23000元/平,在售,郫都-郫花路299号（郫花路与关柏路交汇处）,--
碧桂园城市花园,底商,40000元/平,在售,金牛-中铁产业园旁（九道堰北站附近）,--
丽都花园丽府,底商,21000元/平,在售,武侯-丽都路501号,--
光华逸家,底商,50000元/平,在售,青羊-光华东三路401号,--
保利花园五期悦榕郡,底商,30000元/平,在售,武侯-西三环武侯大道万兴路与福锦路交汇处,--
誉峰,底商,58000元/平,在售,高新-交子大道南沿线228号,--
中铁九天,底商,50000元/平,在售,金牛-中铁九天,--
天悦城,底商,40000元/平,在售,金牛-洞子口蓉北商贸大道和平路2号,--
万科金域名邸一期,底商,40000元/平,在售,高新-南华路与天府二街交汇处（高新伊藤旁）,--
宇众曼城,底商,15000元/平,在售,郫都-高店路东段1001号,--
长虹和悦府,底商,40000元/平,在售,青羊-光华大道一段（青羊万达广场对面）,--
德源第一城,底商,50000元/平,在售,郫都-德源镇德源南路一段229号（稻香路口旁),--
金科双楠天都,底商,80000元/平,在售,武侯-广福路99号（高架桥红牌路西站旁边）,--
佳兆业广场,底商,25000元/平,在售,青羊-光华大道一段西非物质文化遗产博览园对面（地铁四号线非遗博览园站）,--
龙湖金楠天街,底商,40000元/平,在售,武侯-晋阳路与晋吉北路交汇处,--
东府九座,写字楼,15000元/平,在售,锦江-锦江区东府街33号,--
公元西,底商,37000元/平,在售,青羊-金沙遗址路68号,--
嘉通云玺,底商,28000元/平,在售,郫都-红光广场路北三段,--
天府美岸,底商,40000元/平,在售,天府新区-南湖风景区南岸河滨路中段（二江寺水文化主题游园旁）,--
嘉年华国际社区,底商,55000元/平,在售,高新-天府大道旁老成仁路77号（远大都市风景旁）,--
鲁能城一期,底商,40000元/平,在售,成华-槐树店一路300号,--
天府逸家一期,底商,28000元/平,在售,龙泉驿-金枫路与青台山路交叉口西150米,--
华宇天府花城,底商,30000元/平,在售,郫都-西·老成灌路与南北大道交汇处,--
保利公园里,底商,35000元/平,在售,金牛-北三环大天路保利城北中央生活区（保利城旁）,--
西门先生,底商,35000元/平,在售,金牛-育仁西路8号,--
北成星中心,底商,35000元/平,在售,金牛-人民北路一段8号（西藏饭店旁）,--
枫丹铂麓,底商,30000元/平,在售,天府新区-沈阳路（万安体育公园前行500米）,--
北新国际广场,底商,9300元/平,在售,新都-大丰镇华美村,--
中铁奥维尔,底商,28000元/平,在售,郫都-郫县梨园路一段528号,--
创＋理想城,商铺,20000元/平,在售,温江-涌泉街道鹏程路166号,--
保利城四期中央郡,底商,40000元/平,在售,新都-北新大道东（大天路旁）,--
中铁丽景书香,底商,10000元/平,在售,温江-柳台大道88号,--
中粮香颂丽都,底商,30000元/平,在售,武侯-丽都路511号,--
檀香山公园里,底商,25000元/平,在售,高新-二环路南四段19号,--
美乐广场,底商,55000元/平,在售,郫都-团结镇学院街13号（四川传媒学院对面）,--
地铁首座,底商,24000元/平,在售,温江-大学城学府路南段133号（近海科路）,--
格林城四期,底商,35000元/平,在售,双流-协和街道顺兴路一段100号,--
东立国际花城,底商,30000元/平,在售,双流-航都大街四段60号（双流欧尚店旁）,--
泛悦城市广场,底商,45000元/平,在售,成华-2.5环内昭觉寺横路（中国电信旁）,--
隆鑫十里画卷,底商,25000元/平,在售,双流-东升镇银河路8号（双流县图书馆旁）,--
华润时光里,底商,30000元/平,在售,高新-高新区中和街道新华社区二、五、六组,--
中粮祥云三期,底商,35000元/平,在售,武侯-太平园中四路9号,--
丽都首府,底商,35000元/平,在售,武侯-丽都路董家湾南街6号（蓝海office楼下）,--
双楠尚品广场,底商,30000元/平,在售,武侯-兆景路139号,--
景茂名都东郡,底商,30000元/平,在售,双流-东升街道迎春桥社区（航都大道和商都路交汇）,--
蓝光圣菲悦城,底商,30000元/平,在售,双流-大件路与黄河中路二段交汇处（川大江安校区学生东园旁）,--
理想城,底商,20000元/平,在售,成华-东中环二仙桥北一路,--
双都会,底商,30000元/平,在售,双流-双流北郊路39号,--
威兰德小镇,底商,38000元/平,在售,双流-双楠大道与白河路交汇处（双流新党校旁）,--
海伦印象,底商,30000元/平,在售,天府新区-华府大道一段(欧尚超市对面）,--
双楠港汇广场,底商,30000元/平,在售,武侯-武阳大道二段261号,--
佳年华新生活,底商,27000元/平,在售,温江-光华大道三段清泉北街江安路,--
蜀都万达广场,底商,80000元/平,在售,郫都-望丛东路478号,--
中海熙苑一期,底商,35000元/平,在售,武侯-双楠果堰街,--
三都汇朝外,底商,25000元/平,在售,双流-华府大道2段265号(华阳剑南大道欧尚旁),--
金座威尼谷,底商,33000元/平,在售,双流-正通路(社保局对面),--
绿地城,底商,18000元/平,在售,新都-北3.5环北新大道与天丰路交汇处,--
天朗锦邸,底商,35000元/平,在售,武侯-一环路西一段31号（成都体育学院向北前行约200米）,--
华宇静苑二期,底商,30000元/平,在售,武侯-聚荟街436号,--
锦汇城,底商,25000元/平,在售,温江-科锦路355号（川农大旁）,--
恒大翡翠华庭,底商,35000元/平,在售,青羊-西三环光华南三路（万家湾公交总站旁）,--
鑫苑鑫都汇,底商,35000元/平,在售,天府新区-牧华路口（剑南大道与牧华路交汇处）,--
华润公园九里,底商,27000元/平,在售,双流-九江镇万家街道（星空路与香榭大道交汇处）,--
中铁城锦南汇,底商,40000元/平,在售,高新-天府大道南段会龙大道内,--
星宸国际,底商,20000元/平,在售,高新-益州大道中段555号,--
满座,底商,31000元/平,在售,双流-双流东升镇一杆旗北路29号,--
保利国宾首府,底商,40000元/平,在售,金牛-金科南路（地铁2号线金科北路A出口500米）,--
保利学府城,底商,50000元/平,在售,金牛-西三环金牛大道金周路交汇处(金牛中学旁),--
北斗七星城,底商,40000元/平,在售,金牛-天龙大道1333号（中铁产业园对面）,--
鑫北广场,商铺,19000元/平,在售,新都-北星大道二段757号,--
优品道珑苑,底商,35000元/平,在售,新都-新成彭路大天路出口左侧（博雅新城旁）,--
颐和京都,底商,40000元/平,在售,青羊-培风路276号（成都实验小学西区旁）,--
中铁西城新天地,商铺,55000元/平,在售,青羊-光华东二路98号,--
城北优品道,底商,38000元/平,在售,新都-北星大道与大天路交汇处(十字路口出城方向右侧）,--
友盛上都,底商,20000元/平,在售,新都-新都大道同仁路口（石油大学旁）,--
华润二十四城七期,底商,45000元/平,在售,成华-二环路东三段双庆路6号,--
龙城半岛,底商,50000元/平,在售,郫都-天府路中段,--
新都城市之心,底商,40000元/平,在售,新都-新都蓉都大道北一段（新都四中旁）,--
紫御熙庭,底商,45000元/平,在售,青羊-武青北路（青羊万达旁 地铁4号线出口处）,--
光华瑞廷,底商,40000元/平,在售,温江-永兴路1118号（永兴路与柳林路交叉口）,--
中粮锦云,底商,45000元/平,在售,成华-崔家店路52号,--
恒大新城,底商,14000元/平,在售,温江-凤翔大道1001号（政同通西路旁）,--
盛世华庭,底商,16000元/平,在售,新都-龙桥镇南街（老加油站斜对面）,--
凯德世纪名邸,底商,40000元/平,在售,高新-天府一街1333号（高新七中旁）,--
莱茵北郡三期,底商,9000元/平,在售,新都-新都蜀龙大道三河场段（保利公园198旁）,--
金科天宸,底商,28000元/平,在售,温江-共和路与林泉南街交汇处,--
华邑阳光里,底商,30000元/平,在售,郫都-犀浦镇校园路东段188号(西3.5环),--
中德麓府,底商,21000元/平,在售,天府新区-麓山大道二段（新元素奥迪旗舰店旁）,--
海骏达蜀都1号三期,底商,40000元/平,在售,郫都-蜀都新城 创智公园南四路100号（创智公园正对面）,--
金华壹号,底商,25000元/平,在售,天府新区-警校路与剑南大道交汇处,--
三利麓山城,底商,30000元/平,在售,天府新区-人民南路南延线麓山大道（成都实验外国语旁）,--
新尚天地,底商,40000元/平,在售,温江-柳城街办学海路399号,--
建发鹭洲国际,底商,40000元/平,在售,高新-天府二街1033号（天府二街与南华路交汇处）,--
